CODGEO,pct_femmes_pop,pct_cadres_pop,age_median_pop
38448,51.0,13.63,42.0
38449,47.06,7.91,42.0
38450,51.02,18.37,42.0
38451,50.05,12.17,42.0
38452,53.98,9.68,42.0
38453,50.39,15.38,42.0
38454,49.45,16.97,42.0
38455,50.5,11.45,42.0
38456,47.07,8.59,42.0
38457,50.53,10.0,42.0
38458,48.92,7.06,42.0
38459,48.5,9.09,42.0
38460,50.38,25.06,42.0
38462,46.8,28.57,42.0
38463,50.7,11.25,42.0
38464,51.57,11.21,42.0
38465,49.82,8.91,42.0
38466,52.03,24.48,42.0
38467,51.61,14.68,42.0
38468,51.71,6.7,42.0
38469,43.9,0.0,42.0
38470,49.61,3.57,42.0
38471,49.16,47.06,42.0
38472,45.81,35.29,42.0
38473,50.04,8.08,42.0
38474,51.88,20.15,42.0
38475,48.5,16.22,42.0
38476,48.81,10.59,42.0
38478,49.9,9.09,42.0
38479,48.2,9.59,42.0
38480,50.29,17.29,42.0
38481,50.05,28.44,42.0
38483,50.8,11.51,42.0
38484,49.24,20.22,42.0
38485,51.61,20.23,42.0
38486,51.97,30.68,42.0
38487,49.93,25.26,42.0
38488,47.63,20.69,42.0
38489,51.88,0.0,42.0
38490,48.99,15.63,42.0
38492,49.59,23.81,42.0
38494,51.95,14.48,42.0
38495,50.67,7.69,42.0
38496,49.02,12.71,42.0
38497,47.55,22.22,42.0
38498,47.67,11.25,42.0
38499,51.5,9.56,42.0
38500,50.75,15.62,42.0
38501,49.6,12.91,42.0
38503,52.43,29.41,42.0
38504,49.08,22.67,42.0
38505,51.9,11.72,42.0
38507,50.21,13.54,42.0
38508,48.71,12.0,42.0
38509,51.46,13.7,42.0
38511,51.8,26.58,42.0
38512,50.47,22.67,42.0
38513,50.78,26.92,42.0
38514,47.26,0.0,42.0
38515,49.88,10.7,42.0
38516,53.96,41.68,42.0
38517,52.46,16.05,42.0
38518,50.8,5.14,42.0
38519,49.95,21.0,42.0
38520,50.81,6.35,42.0
38521,47.06,40.0,42.0
38522,49.1,10.0,42.0
38523,49.02,8.14,42.0
38524,41.59,13.83,42.0
38525,51.3,10.87,42.0
38526,49.4,14.71,42.0
38527,47.25,8.57,42.0
38528,48.39,20.36,42.0
38529,51.05,30.87,42.0
38530,52.97,20.0,42.0
38531,48.81,9.68,42.0
38532,50.38,19.05,42.0
38533,52.87,40.91,42.0
38535,48.86,23.08,42.0
38536,50.18,11.96,42.0
38537,50.3,13.98,42.0
38538,50.86,24.75,42.0
38539,49.0,18.18,42.0
38540,50.65,17.64,42.0
38542,50.52,9.68,42.0
38543,51.64,8.96,42.0
38544,51.92,15.73,42.0
38545,51.08,13.62,42.0
38546,48.74,8.15,42.0
38547,51.76,18.31,42.0
38548,51.43,16.83,42.0
38549,39.13,0.0,42.0
38550,43.38,25.0,42.0
38551,48.72,20.0,42.0
38552,48.24,16.67,42.0
38553,51.2,10.65,42.0
38554,50.15,17.22,42.0
38555,50.71,9.69,42.0
38556,51.31,13.26,42.0
38557,51.29,19.2,42.0
38558,48.55,24.04,42.0
38559,51.91,8.6,42.0
38560,50.98,9.7,42.0
38561,51.22,14.2,42.0
38562,51.99,11.79,42.0
38563,53.77,19.81,42.0
38564,48.43,19.42,42.0
38565,51.2,22.33,42.0
38566,51.29,19.29,42.0
38567,50.18,8.89,42.0
39001,49.88,5.19,42.0
39002,50.0,75.0,42.0
39003,47.73,25.0,42.0
39004,47.17,0.0,42.0
39006,48.53,4.55,42.0
39007,53.02,7.69,42.0
39008,48.89,22.22,42.0
39009,51.66,9.09,42.0
39010,48.91,9.09,42.0
39011,50.14,4.65,42.0
39013,53.94,7.27,42.0
39014,50.68,5.88,42.0
39015,50.0,18.18,42.0
39016,52.22,5.09,42.0
39017,49.21,7.92,42.0
39018,51.88,2.09,42.0
39019,50.25,10.0,42.0
39020,41.0,11.11,42.0
39021,48.21,10.53,42.0
39022,50.2,6.45,42.0
39024,47.29,0.0,42.0
39025,44.91,3.23,42.0
39026,49.47,13.33,42.0
39027,48.72,4.35,42.0
39028,49.89,2.94,42.0
39029,52.13,2.7,42.0
39030,50.82,18.63,42.0
39031,50.75,4.55,42.0
39032,52.79,18.68,42.0
39034,46.0,9.37,42.0
39035,46.7,0.0,42.0
39037,48.85,5.56,42.0
39038,53.76,6.67,42.0
39039,50.63,16.67,42.0
39040,45.72,5.88,42.0
39041,46.88,6.25,42.0
39042,49.11,22.22,42.0
39043,50.68,4.01,42.0
39045,50.0,0.0,42.0
39046,49.33,11.11,42.0
39047,50.61,17.78,42.0
39048,47.45,6.67,42.0
39049,49.96,11.76,42.0
39050,49.03,5.26,42.0
39051,46.38,11.97,42.0
39052,41.89,0.0,42.0
39053,47.47,18.75,42.0
39054,46.15,0.0,42.0
39055,50.0,0.0,42.0
39056,53.56,13.68,42.0
39057,50.0,0.0,42.0
39058,51.92,30.0,42.0
39059,48.3,5.56,42.0
39060,45.0,0.0,42.0
39061,52.42,0.0,42.0
39062,54.0,0.0,42.0
39063,46.33,0.0,42.0
39065,54.74,0.0,42.0
39066,48.91,10.53,42.0
39068,50.48,8.82,42.0
39070,47.73,0.0,42.0
39072,55.38,4.35,42.0
39073,52.0,6.25,42.0
39074,50.49,0.0,42.0
39076,48.34,0.0,42.0
39077,52.27,33.33,42.0
39078,50.89,7.58,42.0
39079,51.36,0.0,42.0
39080,51.67,0.0,42.0
39081,51.72,7.69,42.0
39083,46.69,0.0,42.0
39084,49.65,18.18,42.0
39085,50.0,0.0,42.0
39086,48.26,5.01,42.0
39088,50.05,12.82,42.0
39090,48.91,14.29,42.0
39091,48.86,0.0,42.0
39092,52.1,0.0,42.0
39093,52.9,16.67,42.0
39094,49.07,0.0,42.0
39095,47.97,9.09,42.0
39096,49.03,2.24,42.0
39097,53.01,6.59,42.0
39099,46.83,2.08,42.0
39100,52.63,0.0,42.0
39101,52.06,9.22,42.0
39102,48.53,15.0,42.0
39103,49.11,21.21,42.0
39104,51.41,8.7,42.0
39105,49.54,5.56,42.0
39106,48.78,4.55,42.0
39107,49.23,6.67,42.0
39108,43.64,0.0,42.0
39109,49.11,11.11,42.0
39110,43.94,12.5,42.0
39111,51.28,0.0,42.0
39112,48.18,0.0,42.0
39114,51.01,10.0,42.0
39116,45.64,12.5,42.0
39117,55.0,0.0,42.0
39118,43.4,0.0,42.0
39119,45.35,28.57,42.0
39120,51.59,0.0,42.0
39121,49.38,4.76,42.0
39122,50.41,10.0,42.0
39124,53.24,14.27,42.0
39126,45.66,6.38,42.0
39127,48.45,18.18,42.0
39128,54.13,8.4,42.0
39129,50.93,11.76,42.0
39130,48.62,8.26,42.0
39131,48.43,8.07,42.0
39132,43.75,0.0,42.0
39133,54.79,0.0,42.0
39134,46.27,0.0,42.0
39136,32.26,16.67,42.0
39137,49.16,6.66,42.0
39138,47.95,2.94,42.0
39139,53.85,0.0,42.0
39140,53.85,0.0,42.0
39141,49.59,31.03,42.0
39142,49.21,0.0,42.0
39143,55.88,50.0,42.0
39145,51.56,17.86,42.0
39146,49.62,11.61,42.0
39147,46.88,0.0,42.0
39149,53.42,13.33,42.0
39150,52.48,5.8,42.0
39151,50.39,15.38,42.0
39153,50.35,6.06,42.0
39154,52.51,12.1,42.0
39155,44.78,0.0,42.0
39156,47.83,4.76,42.0
39157,47.62,20.0,42.0
39159,50.82,26.32,42.0
39160,50.78,5.63,42.0
39162,49.27,6.67,42.0
39163,54.31,18.18,42.0
39164,49.25,25.0,42.0
39165,49.15,0.0,42.0
39166,47.99,0.0,42.0
39167,47.48,2.58,42.0
39168,47.83,0.0,42.0
39169,52.13,14.04,42.0
39170,51.99,15.48,42.0
39171,49.86,10.0,42.0
39172,49.43,8.7,42.0
39173,51.78,0.8,42.0
39174,46.15,0.0,42.0
39175,46.38,0.0,42.0
39176,48.29,11.11,42.0
39177,48.31,12.99,42.0
39178,44.19,0.0,42.0
39179,48.92,22.22,42.0
39180,53.6,4.0,42.0
39182,49.14,12.5,42.0
39183,48.34,3.7,42.0
39184,46.6,22.73,42.0
39185,50.0,3.45,42.0
39187,47.78,15.38,42.0
39188,47.89,6.25,42.0
39189,53.65,6.19,42.0
39190,50.74,8.07,42.0
39191,47.56,0.0,42.0
39192,50.0,0.0,42.0
39193,50.42,14.45,42.0
39194,48.57,4.76,42.0
39196,43.97,14.29,42.0
39197,51.74,3.71,42.0
39198,54.56,11.67,42.0
39199,50.54,9.98,42.0
39200,47.62,3.85,42.0
39201,49.16,14.87,42.0
39202,45.71,5.88,42.0
39203,43.64,0.0,42.0
39204,44.83,0.0,42.0
39205,50.62,0.0,42.0
39206,51.15,0.0,42.0
39207,46.07,14.29,42.0
39208,51.52,23.08,42.0
39209,45.84,8.35,42.0
39210,50.04,12.07,42.0
39211,46.18,0.0,42.0
39214,47.65,0.0,42.0
39216,51.98,0.0,42.0
39217,50.79,14.06,42.0
39218,48.84,17.78,42.0
39219,47.89,17.91,42.0
39220,51.9,17.95,42.0
39221,41.18,0.0,42.0
39222,48.89,0.0,42.0
39223,48.35,0.0,42.0
39225,46.6,10.0,42.0
39227,51.72,17.65,42.0
39228,51.08,7.38,42.0
39229,51.23,12.2,42.0
39230,44.0,14.29,42.0
39232,48.54,2.56,42.0
39233,53.02,9.81,42.0
39234,48.19,0.0,42.0
39235,51.12,14.68,42.0
39236,45.0,0.0,42.0
39237,47.06,0.0,42.0
39238,50.0,0.0,42.0
39239,46.34,0.0,42.0
39240,52.38,5.88,42.0
39241,50.77,2.86,42.0
39244,51.57,5.88,42.0
39245,48.06,0.0,42.0
39246,49.88,4.62,42.0
39247,55.41,0.0,42.0
39248,52.27,0.0,42.0
39249,46.91,0.0,42.0
39250,53.97,4.17,42.0
39251,50.7,14.29,42.0
39252,48.73,5.13,42.0
39253,46.77,0.0,42.0
39254,50.0,25.0,42.0
39255,46.07,0.0,42.0
39258,48.18,4.29,42.0
39261,49.26,15.38,42.0
39262,51.11,30.0,42.0
39263,47.99,6.82,42.0
39265,48.47,7.69,42.0
39266,50.26,3.4,42.0
39267,40.23,0.0,42.0
39268,49.21,28.57,42.0
39269,51.26,0.0,42.0
39270,50.82,19.73,42.0
39271,50.08,4.65,42.0
39272,54.0,0.0,42.0
39273,45.75,7.41,42.0
39274,52.26,17.24,42.0
39275,49.86,7.02,42.0
39277,50.94,0.0,42.0
39278,49.22,13.64,42.0
39279,49.34,7.49,42.0
39280,46.43,10.0,42.0
39281,45.98,12.5,42.0
39282,55.0,0.0,42.0
39283,48.08,8.96,42.0
39284,49.61,6.67,42.0
39285,47.8,0.0,42.0
39286,49.38,10.26,42.0
39288,50.91,9.38,42.0
39289,50.77,6.45,42.0
39290,47.78,11.71,42.0
39291,51.19,0.0,42.0
39292,52.34,9.09,42.0
39293,48.79,13.73,42.0
39295,49.32,0.0,42.0
39296,47.91,4.0,42.0
39297,47.55,12.2,42.0
39298,50.0,0.0,42.0
39299,50.61,4.35,42.0
39300,54.07,13.15,42.0
39301,45.51,10.0,42.0
39302,53.85,9.09,42.0
39304,51.74,24.16,42.0
39305,49.46,6.82,42.0
39306,51.31,18.81,42.0
39307,50.4,7.89,42.0
39308,49.51,19.05,42.0
39310,47.23,9.69,42.0
39312,50.45,9.09,42.0
39313,43.72,5.56,42.0
39314,52.5,0.0,42.0
39315,47.05,8.51,42.0
39317,49.73,10.73,42.0
39318,49.3,0.0,42.0
39319,45.14,5.88,42.0
39320,50.02,11.11,42.0
39321,54.27,6.67,42.0
39322,52.7,33.33,42.0
39323,46.46,15.63,42.0
39325,50.72,10.64,42.0
39326,50.28,11.76,42.0
39327,53.3,11.69,42.0
39328,51.94,2.27,42.0
39329,50.3,0.0,42.0
39330,50.38,7.14,42.0
39331,49.66,5.87,42.0
39333,49.65,8.13,42.0
39334,50.39,6.67,42.0
39335,52.27,10.45,42.0
39336,43.75,7.14,42.0
39337,48.86,30.0,42.0
39338,51.58,2.38,42.0
39339,49.3,7.13,42.0
39342,48.78,12.5,42.0
39343,43.75,0.0,42.0
39344,48.01,6.9,42.0
39345,51.03,14.98,42.0
39346,48.64,0.0,42.0
39348,52.1,23.33,42.0
39349,54.53,34.27,42.0
39350,49.65,3.99,42.0
39351,46.48,10.0,42.0
39352,50.0,11.76,42.0
39353,46.99,14.29,42.0
39354,53.08,10.26,42.0
39355,52.77,10.0,42.0
39356,46.08,10.0,42.0
39359,48.48,0.0,42.0
39360,52.64,28.57,42.0
39361,53.09,11.11,42.0
39362,51.78,10.29,42.0
39363,50.6,7.14,42.0
39364,50.76,4.39,42.0
39365,51.74,9.4,42.0
39366,50.25,16.0,42.0
39367,49.2,9.28,42.0
39368,49.63,6.03,42.0
39370,44.54,13.17,42.0
39372,49.33,0.0,42.0
39373,48.75,13.33,42.0
39375,49.23,0.0,42.0
39376,47.37,0.0,42.0
39377,48.28,0.0,42.0
39378,50.01,4.17,42.0
39379,50.93,10.0,42.0
39380,58.54,0.0,42.0
39381,51.49,60.0,42.0
39385,51.38,10.24,42.0
39386,43.68,0.0,42.0
39387,53.45,12.5,42.0
39388,57.37,10.0,42.0
39389,51.77,12.0,42.0
39390,51.41,13.33,42.0
39391,50.68,0.0,42.0
39392,48.53,4.0,42.0
39393,41.27,0.0,42.0
39394,47.14,0.0,42.0
39396,49.81,2.73,42.0
39397,51.64,12.98,42.0
39398,48.58,2.88,42.0
39399,48.6,9.34,42.0
39400,50.0,20.0,42.0
39401,46.84,0.0,42.0
39402,54.81,2.56,42.0
39403,50.0,21.05,42.0
39404,49.33,12.5,42.0
39405,49.26,12.81,42.0
39406,51.15,6.69,42.0
39407,50.49,25.92,42.0
39408,48.05,10.0,42.0
39409,45.52,11.11,42.0
39411,51.68,10.45,42.0
39412,45.08,4.35,42.0
39413,46.21,5.88,42.0
39415,49.67,4.21,42.0
39418,53.06,10.0,42.0
39419,48.39,14.29,42.0
39420,50.72,9.52,42.0
39421,50.64,20.68,42.0
39422,49.31,6.38,42.0
39423,47.92,10.0,42.0
39424,49.69,10.0,42.0
39425,46.67,12.5,42.0
39426,50.76,0.0,42.0
39427,53.97,0.0,42.0
39428,40.91,0.0,42.0
39429,47.14,8.57,42.0
39430,53.33,12.5,42.0
39431,51.65,13.79,42.0
39432,44.09,13.33,42.0
39434,53.2,8.25,42.0
39435,50.65,3.07,42.0
39436,44.03,13.64,42.0
39437,51.7,5.4,42.0
39439,49.17,14.55,42.0
39441,49.31,14.29,42.0
39443,51.69,0.0,42.0
39444,52.08,12.5,42.0
39445,48.73,3.55,42.0
39446,50.79,21.05,42.0
39447,44.44,14.29,42.0
39448,49.2,7.28,42.0
39449,47.1,18.52,42.0
39451,51.68,9.16,42.0
39452,48.52,8.89,42.0
39453,47.6,14.96,42.0
39454,52.17,12.5,42.0
39455,50.88,16.67,42.0
39456,49.46,0.0,42.0
39457,49.12,0.0,42.0
39458,47.17,10.71,42.0
39460,47.83,15.0,42.0
39461,48.81,0.0,42.0
39462,50.77,8.33,42.0
39463,51.93,18.18,42.0
39464,48.19,21.74,42.0
39465,48.26,8.0,42.0
39466,42.11,8.33,42.0
39467,50.33,0.0,42.0
39468,52.34,7.14,42.0
39469,52.5,9.09,42.0
39470,50.08,12.73,42.0
39471,51.11,4.76,42.0
39472,49.06,4.55,42.0
39473,45.56,15.38,42.0
39475,52.13,5.46,42.0
39476,51.38,8.39,42.0
39477,46.95,0.0,42.0
39478,50.99,6.14,42.0
39479,51.63,30.0,42.0
39480,48.74,6.45,42.0
39481,49.42,0.0,42.0
39485,50.54,5.14,42.0
39486,46.67,37.5,42.0
39487,52.22,6.67,42.0
39489,48.01,23.0,42.0
39490,49.93,11.98,42.0
39491,50.36,15.84,42.0
39492,54.67,15.0,42.0
39493,48.16,10.0,42.0
39494,51.98,12.52,42.0
39495,47.14,11.11,42.0
39497,49.5,0.0,42.0
39498,50.61,13.56,42.0
39499,47.09,11.76,42.0
39500,51.67,9.2,42.0
39501,48.83,19.63,42.0
39502,46.86,7.14,42.0
39503,53.09,8.16,42.0
39504,46.0,5.0,42.0
39505,56.9,0.0,42.0
39507,45.57,20.0,42.0
39508,52.56,6.38,42.0
39510,51.24,8.64,42.0
39511,46.15,0.0,42.0
39512,45.61,0.0,42.0
39513,46.39,15.38,42.0
39514,45.16,11.76,42.0
39517,50.73,10.2,42.0
39518,48.61,25.0,42.0
39519,47.46,16.67,42.0
39520,48.17,16.22,42.0
39522,46.3,0.0,42.0
39523,51.85,20.0,42.0
39525,51.94,5.62,42.0
39526,51.79,10.17,42.0
39527,48.03,22.22,42.0
39528,48.69,9.97,42.0
39529,50.77,0.0,42.0
39530,51.06,2.4,42.0
39531,51.1,5.88,42.0
39532,51.28,0.0,42.0
39533,53.74,15.0,42.0
39534,49.62,12.5,42.0
39535,46.8,4.19,42.0
39537,49.26,13.46,42.0
39538,45.76,0.0,42.0
39539,51.01,4.52,42.0
39540,48.83,5.0,42.0
39543,48.08,10.1,42.0
39545,51.81,0.0,42.0
39546,51.65,3.16,42.0
39547,50.16,10.81,42.0
39550,46.19,0.0,42.0
39551,45.54,0.0,42.0
39552,49.95,7.62,42.0
39553,49.08,3.13,42.0
39554,49.37,0.0,42.0
39555,47.53,4.76,42.0
39556,48.19,22.22,42.0
39557,47.28,0.0,42.0
39558,48.88,8.33,42.0
39559,45.85,4.17,42.0
39560,51.72,16.67,42.0
39561,51.14,9.76,42.0
39565,47.92,20.0,42.0
39567,53.79,10.0,42.0
39568,44.74,0.0,42.0
39569,52.1,9.43,42.0
39570,50.25,7.69,42.0
39571,50.0,6.67,42.0
39572,50.42,2.94,42.0
39573,50.68,5.41,42.0
39574,52.38,16.67,42.0
39575,51.09,20.0,42.0
39576,50.14,12.98,42.0
39577,49.74,13.14,42.0
39579,50.96,12.12,42.0
39581,47.45,3.45,42.0
39582,54.9,7.84,42.0
39583,45.65,17.82,42.0
39584,44.79,20.0,42.0
39585,55.56,50.0,42.0
39586,48.15,0.0,42.0
40001,51.77,11.02,42.0
40002,52.98,5.79,42.0
40003,50.72,3.57,42.0
40004,51.55,7.25,42.0
40005,54.1,10.0,42.0
40006,50.71,4.93,42.0
40007,51.81,6.67,42.0
40008,44.83,33.33,42.0
40011,50.05,10.26,42.0
40012,50.54,5.0,42.0
40013,44.33,10.0,42.0
40014,48.32,3.23,42.0
40015,42.19,0.0,42.0
40016,50.0,4.17,42.0
40017,50.52,2.5,42.0
40018,48.56,13.19,42.0
40019,51.53,8.41,42.0
40020,52.22,10.6,42.0
40021,50.03,4.02,42.0
40022,51.7,13.29,42.0
40023,50.18,11.83,42.0
40024,50.74,10.0,42.0
40025,49.42,5.19,42.0
40026,49.75,3.33,42.0
40027,50.65,5.88,42.0
40028,52.06,4.35,42.0
40029,48.62,3.57,42.0
40030,48.0,0.0,42.0
40031,50.14,8.59,42.0
40032,51.66,5.0,42.0
40033,48.19,0.0,42.0
40034,49.68,6.56,42.0
40035,51.78,9.09,42.0
40036,50.28,7.28,42.0
40037,51.04,12.45,42.0
40038,45.37,0.0,42.0
40039,50.81,6.67,42.0
40040,47.26,0.0,42.0
40041,48.76,20.0,42.0
40042,48.7,4.55,42.0
40043,49.78,1.47,42.0
40044,48.63,6.82,42.0
40046,51.31,12.75,42.0
40047,52.16,8.7,42.0
40049,50.5,2.56,42.0
40050,50.24,0.0,42.0
40051,51.52,14.29,42.0
40052,45.71,4.35,42.0
40053,47.02,3.12,42.0
40054,46.16,7.69,42.0
40055,52.76,14.69,42.0
40056,50.62,8.0,42.0
40057,50.1,2.86,42.0
40058,48.86,5.56,42.0
40059,50.57,6.86,42.0
40060,45.96,0.0,42.0
40061,50.88,17.2,42.0
40062,49.35,7.84,42.0
40063,49.71,14.08,42.0
40064,47.06,0.0,42.0
40065,53.97,13.74,42.0
40066,50.96,9.3,42.0
40067,49.97,8.62,42.0
40068,49.14,6.06,42.0
40069,48.07,5.64,42.0
40070,51.9,2.86,42.0
40071,51.78,9.27,42.0
40072,55.68,12.5,42.0
40073,44.54,0.0,42.0
40074,49.63,1.67,42.0
40075,50.1,6.2,42.0
40076,49.88,8.33,42.0
40077,50.32,13.91,42.0
40078,48.61,2.78,42.0
40079,52.55,0.0,42.0
40080,52.14,4.16,42.0
40081,49.26,13.16,42.0
40082,49.25,6.06,42.0
40083,55.0,0.0,42.0
40084,49.47,8.39,42.0
40085,49.8,7.69,42.0
40086,50.39,4.44,42.0
40087,51.49,0.0,42.0
40088,55.34,9.49,42.0
40089,50.13,7.24,42.0
40090,49.63,8.85,42.0
40091,49.42,5.0,42.0
40092,47.77,0.0,42.0
40093,50.6,13.64,42.0
40094,48.95,13.43,42.0
40095,51.65,1.53,42.0
40096,50.96,0.0,42.0
40097,51.23,6.38,42.0
40098,50.36,8.56,42.0
40099,53.65,3.59,42.0
40100,52.97,2.7,42.0
40101,50.97,6.0,42.0
40102,54.13,5.26,42.0
40103,51.47,5.77,42.0
40104,51.53,4.07,42.0
40105,50.23,17.5,42.0
40106,50.7,18.75,42.0
40108,50.38,5.8,42.0
40109,49.54,0.0,42.0
40110,52.3,13.53,42.0
40111,48.42,7.7,42.0
40112,45.54,16.67,42.0
40113,49.63,11.11,42.0
40114,54.16,10.78,42.0
40115,47.13,21.21,42.0
40116,46.72,0.0,42.0
40117,52.4,6.47,42.0
40118,51.87,9.63,42.0
40119,52.65,6.08,42.0
40120,51.54,14.92,42.0
40121,47.87,0.0,42.0
40122,51.42,6.98,42.0
40123,49.25,11.22,42.0
40124,45.71,9.09,42.0
40125,48.76,6.86,42.0
40126,51.54,5.89,42.0
40127,48.94,3.92,42.0
40128,48.75,1.52,42.0
40129,51.84,7.32,42.0
40130,50.0,0.0,42.0
40131,51.55,5.45,42.0
40132,49.66,5.17,42.0
40133,51.64,14.19,42.0
40134,50.61,4.7,42.0
40135,52.68,7.69,42.0
40136,52.78,0.0,42.0
40137,52.27,13.79,42.0
40138,48.99,4.76,42.0
40139,51.5,16.33,42.0
40140,54.46,0.0,42.0
40141,50.33,0.0,42.0
40142,49.73,7.67,42.0
40143,53.32,8.11,42.0
40144,50.45,7.41,42.0
40145,52.13,12.27,42.0
40146,46.43,11.76,42.0
40147,50.13,11.45,42.0
40148,46.05,0.0,42.0
40149,48.71,6.9,42.0
40150,51.75,8.28,42.0
40151,48.96,0.0,42.0
40152,49.6,3.25,42.0
40153,47.87,0.0,42.0
40154,48.62,3.85,42.0
40155,52.14,8.32,42.0
40156,48.82,6.12,42.0
40157,51.98,5.78,42.0
40158,46.17,4.35,42.0
40159,48.49,3.12,42.0
40160,47.24,5.88,42.0
40161,48.89,16.67,42.0
40162,48.58,11.67,42.0
40163,49.1,12.5,42.0
40164,47.48,9.68,42.0
40165,49.64,4.82,42.0
40166,46.67,0.0,42.0
40167,52.47,7.73,42.0
40168,50.33,7.98,42.0
40169,48.8,0.0,42.0
40170,50.65,22.73,42.0
40171,42.98,11.11,42.0
40172,48.52,7.69,42.0
40173,46.4,9.09,42.0
40174,44.71,0.0,42.0
40175,49.14,8.51,42.0
40176,46.67,0.0,42.0
40177,46.17,7.47,42.0
40178,50.9,22.39,42.0
40179,49.88,8.24,42.0
40180,49.61,6.19,42.0
40181,47.91,18.75,42.0
40182,52.04,7.41,42.0
40183,49.56,8.51,42.0
40184,52.39,8.29,42.0
40185,51.14,0.0,42.0
40186,48.54,11.9,42.0
40187,49.5,6.19,42.0
40188,50.69,5.56,42.0
40189,45.78,28.57,42.0
40190,46.65,15.38,42.0
40191,50.75,3.39,42.0
40192,52.03,12.28,42.0
40193,54.43,12.5,42.0
40194,52.24,13.25,42.0
40195,49.92,7.44,42.0
40196,49.73,10.91,42.0
40197,51.58,5.91,42.0
40198,50.29,0.0,42.0
40199,45.9,4.35,42.0
40200,44.62,6.9,42.0
40201,50.05,6.45,42.0
40202,52.15,8.04,42.0
40203,49.43,0.0,42.0
40204,46.02,3.85,42.0
40205,50.61,4.0,42.0
40206,48.12,6.24,42.0
40207,49.16,10.13,42.0
40208,52.27,2.86,42.0
40209,52.34,14.8,42.0
40210,53.01,10.26,42.0
40211,48.91,9.46,42.0
40212,50.14,6.25,42.0
40213,47.85,3.28,42.0
40214,50.2,6.38,42.0
40215,48.53,4.95,42.0
40216,51.24,5.0,42.0
40217,51.09,9.26,42.0
40218,49.12,10.26,42.0
40219,44.34,0.0,42.0
40220,48.89,0.0,42.0
40221,47.95,0.0,42.0
40222,50.36,9.84,42.0
40223,50.15,0.0,42.0
40224,52.32,7.47,42.0
40225,50.26,0.0,42.0
40226,50.0,13.33,42.0
40227,49.94,7.33,42.0
40228,53.91,7.56,42.0
40229,50.9,8.15,42.0
40230,51.55,7.59,42.0
40231,50.37,10.98,42.0
40232,53.18,11.76,42.0
40233,52.59,7.51,42.0
40234,50.5,3.41,42.0
40235,49.64,8.06,42.0
40236,51.42,8.4,42.0
40237,49.5,5.71,42.0
40238,49.36,12.0,42.0
40239,47.66,0.0,42.0
40240,49.5,1.81,42.0
40242,49.04,23.08,42.0
40243,51.08,7.49,42.0
40244,50.76,9.7,42.0
40245,52.94,7.51,42.0
40246,50.15,12.03,42.0
40247,52.27,4.76,42.0
40248,50.1,9.47,42.0
40249,49.4,11.9,42.0
40250,50.02,13.32,42.0
40251,52.34,11.36,42.0
40252,50.26,9.8,42.0
40253,51.28,2.17,42.0
40254,50.34,9.83,42.0
40255,49.7,2.25,42.0
40256,51.02,14.52,42.0
40257,49.55,8.57,42.0
40258,49.52,8.33,42.0
40259,49.18,6.82,42.0
40260,49.76,7.69,42.0
40261,50.55,4.35,42.0
40262,45.08,6.45,42.0
40263,48.89,10.26,42.0
40264,50.46,10.39,42.0
40265,44.34,25.0,42.0
40266,51.5,6.62,42.0
40267,49.66,4.17,42.0
40268,50.21,5.2,42.0
40269,49.32,11.46,42.0
40270,48.87,5.56,42.0
40271,47.98,5.84,42.0
40272,50.35,6.68,42.0
40273,51.96,8.49,42.0
40274,50.79,7.85,42.0
40275,50.09,6.19,42.0
40276,49.17,4.17,42.0
40277,48.71,6.76,42.0
40278,50.33,4.76,42.0
40279,53.45,11.54,42.0
40280,51.51,9.71,42.0
40281,53.16,11.81,42.0
40282,51.93,6.7,42.0
40283,51.3,9.48,42.0
40284,53.43,7.25,42.0
40285,52.07,3.02,42.0
40286,53.23,5.56,42.0
40287,50.94,11.87,42.0
40288,51.18,4.98,42.0
40289,50.21,8.7,42.0
40290,54.21,0.0,42.0
40291,51.1,12.29,42.0
40292,49.96,13.72,42.0
40293,50.57,8.39,42.0
40294,50.43,8.3,42.0
40295,48.66,4.52,42.0
40296,50.94,17.04,42.0
40297,51.16,5.56,42.0
40298,47.73,5.7,42.0
40299,57.0,0.0,42.0
40300,51.72,11.9,42.0
40301,45.26,0.0,42.0
40303,50.52,3.7,42.0
40304,53.75,17.37,42.0
40305,47.78,4.76,42.0
40306,51.0,10.34,42.0
40307,49.63,5.27,42.0
40308,49.15,2.27,42.0
40309,53.07,9.18,42.0
40310,52.14,12.37,42.0
40311,51.14,7.27,42.0
40312,51.35,10.59,42.0
40313,52.04,8.15,42.0
40314,52.82,17.82,42.0
40315,50.37,1.43,42.0
40316,48.62,2.7,42.0
40317,51.69,9.44,42.0
40318,49.19,16.67,42.0
40319,49.82,0.0,42.0
40320,49.67,17.46,42.0
40321,50.71,3.7,42.0
40322,53.33,6.25,42.0
40323,51.6,5.0,42.0
40324,49.29,4.17,42.0
40325,46.76,4.24,42.0
40326,51.77,6.37,42.0
40327,46.88,11.54,42.0
40328,52.97,3.88,42.0
40329,53.01,7.32,42.0
40330,48.53,12.29,42.0
40331,53.3,6.98,42.0
40332,51.07,10.48,42.0
40333,51.48,7.71,42.0
40334,50.67,9.66,42.0
41001,48.17,5.26,42.0
41002,50.84,6.98,42.0
41003,51.83,17.69,42.0
41004,52.54,4.2,42.0
